Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip duration(mins),Time of day
4029,City,NA,No Cars Available,14/07/2016 00:14,NA,,Night
4032,City,NA,No Cars Available,14/07/2016 00:15,NA,,Night
4033,Airport,NA,No Cars Available,14/07/2016 00:25,NA,,Night
4034,City,NA,No Cars Available,14/07/2016 00:29,NA,,Night
4035,Airport,NA,No Cars Available,14/07/2016 00:31,NA,,Night
4036,Airport,NA,No Cars Available,14/07/2016 00:31,NA,,Night
4038,Airport,NA,No Cars Available,14/07/2016 00:34,NA,,Night
4042,Airport,NA,No Cars Available,14/07/2016 00:39,NA,,Night
4044,Airport,NA,No Cars Available,14/07/2016 00:51,NA,,Night
4046,City,NA,No Cars Available,14/07/2016 00:57,NA,,Night
4047,City,NA,No Cars Available,14/07/2016 01:00,NA,,Night
4048,Airport,NA,No Cars Available,14/07/2016 01:03,NA,,Night
4050,City,NA,No Cars Available,14/07/2016 01:10,NA,,Night
4053,Airport,NA,No Cars Available,14/07/2016 01:15,NA,,Night
4052,City,NA,No Cars Available,14/07/2016 01:16,NA,,Night
4055,City,NA,No Cars Available,14/07/2016 01:22,NA,,Night
4054,City,NA,No Cars Available,14/07/2016 01:23,NA,,Night
4056,City,NA,No Cars Available,14/07/2016 01:25,NA,,Night
4058,Airport,NA,No Cars Available,14/07/2016 01:27,NA,,Night
4057,City,NA,No Cars Available,14/07/2016 01:29,NA,,Night
4061,City,NA,No Cars Available,14/07/2016 01:33,NA,,Night
4059,City,NA,No Cars Available,14/07/2016 01:35,NA,,Night
4063,City,NA,No Cars Available,14/07/2016 01:36,NA,,Night
4062,Airport,NA,No Cars Available,14/07/2016 01:42,NA,,Night
4064,City,NA,No Cars Available,14/07/2016 01:48,NA,,Night
4068,Airport,NA,No Cars Available,14/07/2016 01:59,NA,,Night
4067,City,NA,No Cars Available,14/07/2016 02:00,NA,,Night
4069,City,NA,No Cars Available,14/07/2016 02:02,NA,,Night
4071,City,NA,No Cars Available,14/07/2016 02:03,NA,,Night
4070,City,NA,No Cars Available,14/07/2016 02:03,NA,,Night
4072,City,NA,No Cars Available,14/07/2016 02:04,NA,,Night
4076,Airport,NA,No Cars Available,14/07/2016 02:16,NA,,Night
4074,City,NA,No Cars Available,14/07/2016 02:18,NA,,Night
4080,Airport,NA,No Cars Available,14/07/2016 02:29,NA,,Night
4083,City,NA,No Cars Available,14/07/2016 02:35,NA,,Night
4086,City,NA,No Cars Available,14/07/2016 02:46,NA,,Night
4089,City,NA,No Cars Available,14/07/2016 02:52,NA,,Night
4088,City,NA,No Cars Available,14/07/2016 02:53,NA,,Night
4090,Airport,NA,No Cars Available,14/07/2016 02:55,NA,,Night
4095,Airport,NA,No Cars Available,14/07/2016 03:10,NA,,Night
4096,City,NA,No Cars Available,14/07/2016 03:13,NA,,Night
4099,City,NA,No Cars Available,14/07/2016 03:22,NA,,Night
4100,Airport,NA,No Cars Available,14/07/2016 03:30,NA,,Night
4101,City,NA,No Cars Available,14/07/2016 03:31,NA,,Night
4104,Airport,NA,No Cars Available,14/07/2016 03:38,NA,,Night
4102,Airport,NA,No Cars Available,14/07/2016 03:38,NA,,Night
4103,Airport,NA,No Cars Available,14/07/2016 03:39,NA,,Night
4106,City,NA,No Cars Available,14/07/2016 03:45,NA,,Night
4107,City,NA,No Cars Available,14/07/2016 03:51,NA,,Night
4110,Airport,NA,No Cars Available,14/07/2016 03:58,NA,,Night
4113,City,NA,No Cars Available,14/07/2016 04:00,NA,,Early Morning
4109,City,NA,No Cars Available,14/07/2016 04:02,NA,,Early Morning
4112,Airport,NA,No Cars Available,14/07/2016 04:03,NA,,Early Morning
4111,City,NA,No Cars Available,14/07/2016 04:06,NA,,Early Morning
4115,City,NA,No Cars Available,14/07/2016 04:11,NA,,Early Morning
4116,Airport,NA,No Cars Available,14/07/2016 04:13,NA,,Early Morning
4120,City,NA,No Cars Available,14/07/2016 04:27,NA,,Early Morning
4123,City,NA,No Cars Available,14/07/2016 04:38,NA,,Early Morning
4131,City,NA,No Cars Available,14/07/2016 04:41,NA,,Early Morning
4124,City,NA,No Cars Available,14/07/2016 04:41,NA,,Early Morning
4127,City,NA,No Cars Available,14/07/2016 04:46,NA,,Early Morning
4132,City,NA,No Cars Available,14/07/2016 04:46,NA,,Early Morning
4139,City,NA,No Cars Available,14/07/2016 04:48,NA,,Early Morning
4135,Airport,NA,No Cars Available,14/07/2016 04:49,NA,,Early Morning
4138,City,NA,No Cars Available,14/07/2016 04:49,NA,,Early Morning
4142,City,NA,No Cars Available,14/07/2016 04:50,NA,,Early Morning
4152,City,NA,No Cars Available,14/07/2016 04:55,NA,,Early Morning
4149,City,NA,No Cars Available,14/07/2016 04:59,NA,,Early Morning
4159,Airport,NA,No Cars Available,14/07/2016 05:05,NA,,Early Morning
4172,City,NA,No Cars Available,14/07/2016 05:17,NA,,Early Morning
4190,City,NA,No Cars Available,14/07/2016 05:21,NA,,Early Morning
4193,City,NA,No Cars Available,14/07/2016 05:25,NA,,Early Morning
4181,City,NA,No Cars Available,14/07/2016 05:25,NA,,Early Morning
4191,City,NA,No Cars Available,14/07/2016 05:32,NA,,Early Morning
4200,City,NA,No Cars Available,14/07/2016 05:32,NA,,Early Morning
4208,City,NA,No Cars Available,14/07/2016 05:39,NA,,Early Morning
4219,City,NA,No Cars Available,14/07/2016 05:42,NA,,Early Morning
4220,City,NA,No Cars Available,14/07/2016 05:43,NA,,Early Morning
4217,City,NA,No Cars Available,14/07/2016 05:45,NA,,Early Morning
4237,City,NA,No Cars Available,14/07/2016 05:52,NA,,Early Morning
4228,City,NA,No Cars Available,14/07/2016 05:53,NA,,Early Morning
4240,City,NA,No Cars Available,14/07/2016 05:56,NA,,Early Morning
4229,City,NA,No Cars Available,14/07/2016 05:56,NA,,Early Morning
4246,City,NA,No Cars Available,14/07/2016 05:58,NA,,Early Morning
4244,City,NA,No Cars Available,14/07/2016 06:00,NA,,Early Morning
4241,City,NA,No Cars Available,14/07/2016 06:01,NA,,Early Morning
4247,City,NA,No Cars Available,14/07/2016 06:03,NA,,Early Morning
4256,City,NA,No Cars Available,14/07/2016 06:05,NA,,Early Morning
4259,City,NA,No Cars Available,14/07/2016 06:10,NA,,Early Morning
4265,City,NA,No Cars Available,14/07/2016 06:12,NA,,Early Morning
4261,City,NA,No Cars Available,14/07/2016 06:12,NA,,Early Morning
4262,City,NA,No Cars Available,14/07/2016 06:15,NA,,Early Morning
4267,City,NA,No Cars Available,14/07/2016 06:17,NA,,Early Morning
4269,City,NA,No Cars Available,14/07/2016 06:19,NA,,Early Morning
4275,City,NA,No Cars Available,14/07/2016 06:22,NA,,Early Morning
4279,City,NA,No Cars Available,14/07/2016 06:29,NA,,Early Morning
4282,City,NA,No Cars Available,14/07/2016 06:31,NA,,Early Morning
4283,City,NA,No Cars Available,14/07/2016 06:31,NA,,Early Morning
4289,City,NA,No Cars Available,14/07/2016 06:35,NA,,Early Morning
4291,City,NA,No Cars Available,14/07/2016 06:40,NA,,Early Morning
4292,City,NA,No Cars Available,14/07/2016 06:42,NA,,Early Morning
4295,City,NA,No Cars Available,14/07/2016 06:42,NA,,Early Morning
4306,City,NA,No Cars Available,14/07/2016 06:49,NA,,Early Morning
4309,Airport,NA,No Cars Available,14/07/2016 06:50,NA,,Early Morning
4317,City,NA,No Cars Available,14/07/2016 06:51,NA,,Early Morning
4318,City,NA,No Cars Available,14/07/2016 06:51,NA,,Early Morning
4307,City,NA,No Cars Available,14/07/2016 06:56,NA,,Early Morning
4320,City,NA,No Cars Available,14/07/2016 07:02,NA,,Early Morning
4324,City,NA,No Cars Available,14/07/2016 07:04,NA,,Early Morning
4333,City,NA,No Cars Available,14/07/2016 07:13,NA,,Early Morning
4344,City,NA,No Cars Available,14/07/2016 07:15,NA,,Early Morning
4334,City,NA,No Cars Available,14/07/2016 07:18,NA,,Early Morning
4347,City,NA,No Cars Available,14/07/2016 07:18,NA,,Early Morning
4352,City,NA,No Cars Available,14/07/2016 07:21,NA,,Early Morning
4348,City,NA,No Cars Available,14/07/2016 07:23,NA,,Early Morning
4353,City,NA,No Cars Available,14/07/2016 07:24,NA,,Early Morning
4362,City,NA,No Cars Available,14/07/2016 07:30,NA,,Early Morning
4367,City,NA,No Cars Available,14/07/2016 07:35,NA,,Early Morning
4373,City,NA,No Cars Available,14/07/2016 07:39,NA,,Early Morning
4382,City,NA,No Cars Available,14/07/2016 07:48,NA,,Early Morning
4393,City,NA,No Cars Available,14/07/2016 07:54,NA,,Early Morning
4394,City,NA,No Cars Available,14/07/2016 08:00,NA,,Early Morning
4405,City,NA,No Cars Available,14/07/2016 08:01,NA,,Early Morning
4407,City,NA,No Cars Available,14/07/2016 08:08,NA,,Early Morning
4412,City,NA,No Cars Available,14/07/2016 08:11,NA,,Early Morning
4424,City,NA,No Cars Available,14/07/2016 08:17,NA,,Early Morning
4437,City,NA,No Cars Available,14/07/2016 08:24,NA,,Early Morning
4436,City,NA,No Cars Available,14/07/2016 08:24,NA,,Early Morning
4432,City,NA,No Cars Available,14/07/2016 08:24,NA,,Early Morning
4429,City,NA,No Cars Available,14/07/2016 08:25,NA,,Early Morning
4449,City,NA,No Cars Available,14/07/2016 08:29,NA,,Early Morning
4453,City,NA,No Cars Available,14/07/2016 08:36,NA,,Early Morning
4460,City,NA,No Cars Available,14/07/2016 08:36,NA,,Early Morning
4474,City,NA,No Cars Available,14/07/2016 08:43,NA,,Early Morning
4466,City,NA,No Cars Available,14/07/2016 08:46,NA,,Early Morning
4473,City,NA,No Cars Available,14/07/2016 08:48,NA,,Early Morning
4477,City,NA,No Cars Available,14/07/2016 08:51,NA,,Early Morning
4493,City,NA,No Cars Available,14/07/2016 08:52,NA,,Early Morning
4494,City,NA,No Cars Available,14/07/2016 08:58,NA,,Early Morning
4490,City,NA,No Cars Available,14/07/2016 09:00,NA,,Early Morning
4508,City,NA,No Cars Available,14/07/2016 09:05,NA,,Early Morning
4495,City,NA,No Cars Available,14/07/2016 09:06,NA,,Early Morning
4513,City,NA,No Cars Available,14/07/2016 09:06,NA,,Early Morning
4502,City,NA,No Cars Available,14/07/2016 09:07,NA,,Early Morning
4528,City,NA,No Cars Available,14/07/2016 09:27,NA,,Early Morning
4526,City,NA,No Cars Available,14/07/2016 09:28,NA,,Early Morning
4522,Airport,NA,No Cars Available,14/07/2016 09:28,NA,,Early Morning
4537,City,NA,No Cars Available,14/07/2016 09:36,NA,,Early Morning
4541,City,NA,No Cars Available,14/07/2016 09:37,NA,,Early Morning
4550,City,NA,No Cars Available,14/07/2016 09:38,NA,,Early Morning
4554,City,NA,No Cars Available,14/07/2016 09:42,NA,,Early Morning
4551,City,NA,No Cars Available,14/07/2016 09:42,NA,,Early Morning
4553,Airport,NA,No Cars Available,14/07/2016 09:43,NA,,Early Morning
4565,City,NA,No Cars Available,14/07/2016 09:45,NA,,Early Morning
4549,Airport,NA,No Cars Available,14/07/2016 09:46,NA,,Early Morning
4548,City,NA,No Cars Available,14/07/2016 09:46,NA,,Early Morning
4555,City,NA,No Cars Available,14/07/2016 09:46,NA,,Early Morning
4559,City,NA,No Cars Available,14/07/2016 09:49,NA,,Early Morning
4564,City,NA,No Cars Available,14/07/2016 09:52,NA,,Early Morning
4587,City,NA,No Cars Available,14/07/2016 09:59,NA,,Early Morning
4584,City,NA,No Cars Available,14/07/2016 10:00,NA,,Daytime
4585,City,NA,No Cars Available,14/07/2016 10:00,NA,,Daytime
4583,City,NA,No Cars Available,14/07/2016 10:01,NA,,Daytime
4582,City,NA,No Cars Available,14/07/2016 10:03,NA,,Daytime
4589,City,NA,No Cars Available,14/07/2016 10:06,NA,,Daytime
4596,City,NA,No Cars Available,14/07/2016 10:07,NA,,Daytime
4595,City,NA,No Cars Available,14/07/2016 10:07,NA,,Daytime
4591,City,NA,No Cars Available,14/07/2016 10:08,NA,,Daytime
4597,City,NA,No Cars Available,14/07/2016 10:08,NA,,Daytime
4598,City,NA,No Cars Available,14/07/2016 10:12,NA,,Daytime
4590,City,NA,No Cars Available,14/07/2016 10:13,NA,,Daytime
4606,Airport,NA,No Cars Available,14/07/2016 10:19,NA,,Daytime
4608,Airport,NA,No Cars Available,14/07/2016 10:23,NA,,Daytime
4604,City,NA,No Cars Available,14/07/2016 10:25,NA,,Daytime
4613,City,NA,No Cars Available,14/07/2016 10:43,NA,,Daytime
4616,City,NA,No Cars Available,14/07/2016 10:55,NA,,Daytime
4622,Airport,NA,No Cars Available,14/07/2016 11:00,NA,,Daytime
4617,City,NA,No Cars Available,14/07/2016 11:02,NA,,Daytime
4619,Airport,NA,No Cars Available,14/07/2016 11:04,NA,,Daytime
4629,City,NA,No Cars Available,14/07/2016 11:11,NA,,Daytime
4633,City,NA,No Cars Available,14/07/2016 11:21,NA,,Daytime
4634,City,NA,No Cars Available,14/07/2016 11:30,NA,,Daytime
4636,City,NA,No Cars Available,14/07/2016 11:32,NA,,Daytime
4640,Airport,NA,No Cars Available,14/07/2016 11:39,NA,,Daytime
4647,City,NA,No Cars Available,14/07/2016 11:50,NA,,Daytime
4650,Airport,NA,No Cars Available,14/07/2016 11:58,NA,,Daytime
4662,Airport,NA,No Cars Available,14/07/2016 12:13,NA,,Daytime
4660,City,NA,No Cars Available,14/07/2016 12:13,NA,,Daytime
4666,Airport,NA,No Cars Available,14/07/2016 12:26,NA,,Daytime
4670,Airport,NA,No Cars Available,14/07/2016 12:36,NA,,Daytime
4675,City,NA,No Cars Available,14/07/2016 12:39,NA,,Daytime
4676,Airport,NA,No Cars Available,14/07/2016 12:44,NA,,Daytime
4682,Airport,NA,No Cars Available,14/07/2016 12:49,NA,,Daytime
4678,City,NA,No Cars Available,14/07/2016 12:49,NA,,Daytime
4688,Airport,NA,No Cars Available,14/07/2016 13:03,NA,,Daytime
4692,City,NA,No Cars Available,14/07/2016 13:04,NA,,Daytime
4689,City,NA,No Cars Available,14/07/2016 13:09,NA,,Daytime
4697,City,NA,No Cars Available,14/07/2016 13:12,NA,,Daytime
4705,Airport,NA,No Cars Available,14/07/2016 13:13,NA,,Daytime
4707,City,NA,No Cars Available,14/07/2016 13:13,NA,,Daytime
4704,City,NA,No Cars Available,14/07/2016 13:16,NA,,Daytime
4708,City,NA,No Cars Available,14/07/2016 13:18,NA,,Daytime
4703,Airport,NA,No Cars Available,14/07/2016 13:18,NA,,Daytime
4725,Airport,NA,No Cars Available,14/07/2016 13:56,NA,,Daytime
4734,Airport,NA,No Cars Available,14/07/2016 14:37,NA,,Daytime
4742,Airport,NA,No Cars Available,14/07/2016 15:00,NA,,Daytime
4744,Airport,NA,No Cars Available,14/07/2016 15:03,NA,,Daytime
4746,City,NA,No Cars Available,14/07/2016 15:10,NA,,Daytime
4749,Airport,NA,No Cars Available,14/07/2016 15:11,NA,,Daytime
4764,City,NA,No Cars Available,14/07/2016 15:30,NA,,Daytime
4763,City,NA,No Cars Available,14/07/2016 15:33,NA,,Daytime
4772,City,NA,No Cars Available,14/07/2016 15:55,NA,,Daytime
4778,City,NA,No Cars Available,14/07/2016 16:21,NA,,Evening
4781,Airport,NA,No Cars Available,14/07/2016 16:29,NA,,Evening
4782,Airport,NA,No Cars Available,14/07/2016 16:33,NA,,Evening
4785,City,NA,No Cars Available,14/07/2016 16:42,NA,,Evening
4789,City,NA,No Cars Available,14/07/2016 16:44,NA,,Evening
4793,City,NA,No Cars Available,14/07/2016 16:47,NA,,Evening
4794,City,NA,No Cars Available,14/07/2016 16:55,NA,,Evening
4804,City,NA,No Cars Available,14/07/2016 17:02,NA,,Evening
4806,City,NA,No Cars Available,14/07/2016 17:06,NA,,Evening
4808,Airport,NA,No Cars Available,14/07/2016 17:14,NA,,Evening
4809,Airport,NA,No Cars Available,14/07/2016 17:14,NA,,Evening
4816,Airport,NA,No Cars Available,14/07/2016 17:14,NA,,Evening
4807,Airport,NA,No Cars Available,14/07/2016 17:15,NA,,Evening
4817,Airport,NA,No Cars Available,14/07/2016 17:17,NA,,Evening
4819,Airport,NA,No Cars Available,14/07/2016 17:18,NA,,Evening
4811,Airport,NA,No Cars Available,14/07/2016 17:18,NA,,Evening
4818,Airport,NA,No Cars Available,14/07/2016 17:20,NA,,Evening
4836,Airport,NA,No Cars Available,14/07/2016 17:21,NA,,Evening
4821,Airport,NA,No Cars Available,14/07/2016 17:21,NA,,Evening
4826,Airport,NA,No Cars Available,14/07/2016 17:24,NA,,Evening
4824,Airport,NA,No Cars Available,14/07/2016 17:24,NA,,Evening
4820,Airport,NA,No Cars Available,14/07/2016 17:25,NA,,Evening
4827,Airport,NA,No Cars Available,14/07/2016 17:25,NA,,Evening
4832,Airport,NA,No Cars Available,14/07/2016 17:26,NA,,Evening
4838,Airport,NA,No Cars Available,14/07/2016 17:27,NA,,Evening
4840,Airport,NA,No Cars Available,14/07/2016 17:27,NA,,Evening
4835,Airport,NA,No Cars Available,14/07/2016 17:27,NA,,Evening
4841,Airport,NA,No Cars Available,14/07/2016 17:27,NA,,Evening
4843,Airport,NA,No Cars Available,14/07/2016 17:28,NA,,Evening
4839,Airport,NA,No Cars Available,14/07/2016 17:28,NA,,Evening
4844,Airport,NA,No Cars Available,14/07/2016 17:30,NA,,Evening
4833,Airport,NA,No Cars Available,14/07/2016 17:30,NA,,Evening
4837,Airport,NA,No Cars Available,14/07/2016 17:30,NA,,Evening
4853,Airport,NA,No Cars Available,14/07/2016 17:33,NA,,Evening
4852,City,NA,No Cars Available,14/07/2016 17:34,NA,,Evening
4856,Airport,NA,No Cars Available,14/07/2016 17:34,NA,,Evening
4855,Airport,NA,No Cars Available,14/07/2016 17:34,NA,,Evening
4861,Airport,NA,No Cars Available,14/07/2016 17:34,NA,,Evening
4846,Airport,NA,No Cars Available,14/07/2016 17:35,NA,,Evening
4864,Airport,NA,No Cars Available,14/07/2016 17:35,NA,,Evening
4842,Airport,NA,No Cars Available,14/07/2016 17:36,NA,,Evening
4851,Airport,NA,No Cars Available,14/07/2016 17:36,NA,,Evening
4845,Airport,NA,No Cars Available,14/07/2016 17:37,NA,,Evening
4860,Airport,NA,No Cars Available,14/07/2016 17:38,NA,,Evening
4871,Airport,NA,No Cars Available,14/07/2016 17:43,NA,,Evening
4870,Airport,NA,No Cars Available,14/07/2016 17:43,NA,,Evening
4873,Airport,NA,No Cars Available,14/07/2016 17:44,NA,,Evening
4868,Airport,NA,No Cars Available,14/07/2016 17:44,NA,,Evening
4874,Airport,NA,No Cars Available,14/07/2016 17:47,NA,,Evening
4867,Airport,NA,No Cars Available,14/07/2016 17:47,NA,,Evening
4878,Airport,NA,No Cars Available,14/07/2016 17:48,NA,,Evening
4872,Airport,NA,No Cars Available,14/07/2016 17:50,NA,,Evening
4877,Airport,NA,No Cars Available,14/07/2016 17:51,NA,,Evening
4888,Airport,NA,No Cars Available,14/07/2016 17:52,NA,,Evening
4882,Airport,NA,No Cars Available,14/07/2016 17:53,NA,,Evening
4891,Airport,NA,No Cars Available,14/07/2016 17:55,NA,,Evening
4881,Airport,NA,No Cars Available,14/07/2016 17:56,NA,,Evening
4883,Airport,NA,No Cars Available,14/07/2016 17:56,NA,,Evening
4887,Airport,NA,No Cars Available,14/07/2016 17:58,NA,,Evening
4896,Airport,NA,No Cars Available,14/07/2016 17:58,NA,,Evening
4893,Airport,NA,No Cars Available,14/07/2016 18:00,NA,,Evening
4897,Airport,NA,No Cars Available,14/07/2016 18:01,NA,,Evening
4910,Airport,NA,No Cars Available,14/07/2016 18:02,NA,,Evening
4900,Airport,NA,No Cars Available,14/07/2016 18:04,NA,,Evening
4894,Airport,NA,No Cars Available,14/07/2016 18:04,NA,,Evening
4895,Airport,NA,No Cars Available,14/07/2016 18:06,NA,,Evening
4914,Airport,NA,No Cars Available,14/07/2016 18:10,NA,,Evening
4907,Airport,NA,No Cars Available,14/07/2016 18:10,NA,,Evening
4903,Airport,NA,No Cars Available,14/07/2016 18:10,NA,,Evening
4913,Airport,NA,No Cars Available,14/07/2016 18:10,NA,,Evening
4912,Airport,NA,No Cars Available,14/07/2016 18:11,NA,,Evening
4917,Airport,NA,No Cars Available,14/07/2016 18:13,NA,,Evening
4918,Airport,NA,No Cars Available,14/07/2016 18:14,NA,,Evening
4923,Airport,NA,No Cars Available,14/07/2016 18:15,NA,,Evening
4916,Airport,NA,No Cars Available,14/07/2016 18:15,NA,,Evening
4924,Airport,NA,No Cars Available,14/07/2016 18:15,NA,,Evening
4920,Airport,NA,No Cars Available,14/07/2016 18:15,NA,,Evening
4922,Airport,NA,No Cars Available,14/07/2016 18:16,NA,,Evening
4927,Airport,NA,No Cars Available,14/07/2016 18:16,NA,,Evening
4925,Airport,NA,No Cars Available,14/07/2016 18:17,NA,,Evening
4934,Airport,NA,No Cars Available,14/07/2016 18:17,NA,,Evening
4930,Airport,NA,No Cars Available,14/07/2016 18:22,NA,,Evening
4935,Airport,NA,No Cars Available,14/07/2016 18:22,NA,,Evening
4946,Airport,NA,No Cars Available,14/07/2016 18:25,NA,,Evening
4942,Airport,NA,No Cars Available,14/07/2016 18:26,NA,,Evening
4939,Airport,NA,No Cars Available,14/07/2016 18:28,NA,,Evening
4945,Airport,NA,No Cars Available,14/07/2016 18:29,NA,,Evening
4952,Airport,NA,No Cars Available,14/07/2016 18:29,NA,,Evening
4956,Airport,NA,No Cars Available,14/07/2016 18:30,NA,,Evening
4947,Airport,NA,No Cars Available,14/07/2016 18:30,NA,,Evening
4955,Airport,NA,No Cars Available,14/07/2016 18:31,NA,,Evening
4959,Airport,NA,No Cars Available,14/07/2016 18:32,NA,,Evening
4962,Airport,NA,No Cars Available,14/07/2016 18:33,NA,,Evening
4961,Airport,NA,No Cars Available,14/07/2016 18:34,NA,,Evening
4957,Airport,NA,No Cars Available,14/07/2016 18:34,NA,,Evening
4960,Airport,NA,No Cars Available,14/07/2016 18:36,NA,,Evening
4953,Airport,NA,No Cars Available,14/07/2016 18:36,NA,,Evening
4951,Airport,NA,No Cars Available,14/07/2016 18:36,NA,,Evening
4967,Airport,NA,No Cars Available,14/07/2016 18:36,NA,,Evening
4954,Airport,NA,No Cars Available,14/07/2016 18:37,NA,,Evening
4965,Airport,NA,No Cars Available,14/07/2016 18:38,NA,,Evening
4972,Airport,NA,No Cars Available,14/07/2016 18:44,NA,,Evening
4983,City,NA,No Cars Available,14/07/2016 18:44,NA,,Evening
4989,Airport,NA,No Cars Available,14/07/2016 18:45,NA,,Evening
4973,Airport,NA,No Cars Available,14/07/2016 18:45,NA,,Evening
4980,Airport,NA,No Cars Available,14/07/2016 18:47,NA,,Evening
4982,Airport,NA,No Cars Available,14/07/2016 18:47,NA,,Evening
4970,Airport,NA,No Cars Available,14/07/2016 18:47,NA,,Evening
4984,Airport,NA,No Cars Available,14/07/2016 18:48,NA,,Evening
4990,Airport,NA,No Cars Available,14/07/2016 18:48,NA,,Evening
4985,Airport,NA,No Cars Available,14/07/2016 18:48,NA,,Evening
4992,Airport,NA,No Cars Available,14/07/2016 18:48,NA,,Evening
4991,Airport,NA,No Cars Available,14/07/2016 18:49,NA,,Evening
4979,Airport,NA,No Cars Available,14/07/2016 18:49,NA,,Evening
4994,Airport,NA,No Cars Available,14/07/2016 18:52,NA,,Evening
4993,Airport,NA,No Cars Available,14/07/2016 18:53,NA,,Evening
4988,Airport,NA,No Cars Available,14/07/2016 18:53,NA,,Evening
4995,Airport,NA,No Cars Available,14/07/2016 18:55,NA,,Evening
5000,Airport,NA,No Cars Available,14/07/2016 18:56,NA,,Evening
5002,Airport,NA,No Cars Available,14/07/2016 18:56,NA,,Evening
5004,Airport,NA,No Cars Available,14/07/2016 18:57,NA,,Evening
5006,Airport,NA,No Cars Available,14/07/2016 18:57,NA,,Evening
5007,Airport,NA,No Cars Available,14/07/2016 18:58,NA,,Evening
5003,Airport,NA,No Cars Available,14/07/2016 18:58,NA,,Evening
5009,Airport,NA,No Cars Available,14/07/2016 19:00,NA,,Evening
4999,Airport,NA,No Cars Available,14/07/2016 19:01,NA,,Evening
5008,Airport,NA,No Cars Available,14/07/2016 19:02,NA,,Evening
5011,Airport,NA,No Cars Available,14/07/2016 19:02,NA,,Evening
5014,City,NA,No Cars Available,14/07/2016 19:02,NA,,Evening
5015,Airport,NA,No Cars Available,14/07/2016 19:04,NA,,Evening
5005,Airport,NA,No Cars Available,14/07/2016 19:04,NA,,Evening
5010,Airport,NA,No Cars Available,14/07/2016 19:05,NA,,Evening
5026,Airport,NA,No Cars Available,14/07/2016 19:05,NA,,Evening
5022,Airport,NA,No Cars Available,14/07/2016 19:06,NA,,Evening
5016,Airport,NA,No Cars Available,14/07/2016 19:06,NA,,Evening
5021,Airport,NA,No Cars Available,14/07/2016 19:06,NA,,Evening
5020,Airport,NA,No Cars Available,14/07/2016 19:08,NA,,Evening
5018,Airport,NA,No Cars Available,14/07/2016 19:09,NA,,Evening
5037,Airport,NA,No Cars Available,14/07/2016 19:10,NA,,Evening
5027,Airport,NA,No Cars Available,14/07/2016 19:10,NA,,Evening
5030,Airport,NA,No Cars Available,14/07/2016 19:11,NA,,Evening
5034,Airport,NA,No Cars Available,14/07/2016 19:12,NA,,Evening
5028,Airport,NA,No Cars Available,14/07/2016 19:13,NA,,Evening
5036,Airport,NA,No Cars Available,14/07/2016 19:17,NA,,Evening
5048,Airport,NA,No Cars Available,14/07/2016 19:18,NA,,Evening
5035,Airport,NA,No Cars Available,14/07/2016 19:18,NA,,Evening
5040,Airport,NA,No Cars Available,14/07/2016 19:20,NA,,Evening
5043,Airport,NA,No Cars Available,14/07/2016 19:20,NA,,Evening
5059,Airport,NA,No Cars Available,14/07/2016 19:21,NA,,Evening
5047,Airport,NA,No Cars Available,14/07/2016 19:22,NA,,Evening
5045,Airport,NA,No Cars Available,14/07/2016 19:22,NA,,Evening
5055,Airport,NA,No Cars Available,14/07/2016 19:24,NA,,Evening
5044,Airport,NA,No Cars Available,14/07/2016 19:24,NA,,Evening
5062,Airport,NA,No Cars Available,14/07/2016 19:24,NA,,Evening
5057,Airport,NA,No Cars Available,14/07/2016 19:24,NA,,Evening
5049,Airport,NA,No Cars Available,14/07/2016 19:25,NA,,Evening
5054,Airport,NA,No Cars Available,14/07/2016 19:26,NA,,Evening
5052,Airport,NA,No Cars Available,14/07/2016 19:26,NA,,Evening
5046,Airport,NA,No Cars Available,14/07/2016 19:27,NA,,Evening
5058,Airport,NA,No Cars Available,14/07/2016 19:27,NA,,Evening
5053,Airport,NA,No Cars Available,14/07/2016 19:28,NA,,Evening
5063,Airport,NA,No Cars Available,14/07/2016 19:29,NA,,Evening
5068,Airport,NA,No Cars Available,14/07/2016 19:30,NA,,Evening
5065,Airport,NA,No Cars Available,14/07/2016 19:31,NA,,Evening
5069,Airport,NA,No Cars Available,14/07/2016 19:33,NA,,Evening
5067,Airport,NA,No Cars Available,14/07/2016 19:34,NA,,Evening
5074,Airport,NA,No Cars Available,14/07/2016 19:36,NA,,Evening
5073,Airport,NA,No Cars Available,14/07/2016 19:36,NA,,Evening
5072,Airport,NA,No Cars Available,14/07/2016 19:38,NA,,Evening
5078,Airport,NA,No Cars Available,14/07/2016 19:39,NA,,Evening
5083,Airport,NA,No Cars Available,14/07/2016 19:41,NA,,Evening
5080,Airport,NA,No Cars Available,14/07/2016 19:44,NA,,Evening
5085,Airport,NA,No Cars Available,14/07/2016 19:44,NA,,Evening
5077,Airport,NA,No Cars Available,14/07/2016 19:45,NA,,Evening
5084,Airport,NA,No Cars Available,14/07/2016 19:46,NA,,Evening
5090,Airport,NA,No Cars Available,14/07/2016 19:47,NA,,Evening
5092,Airport,NA,No Cars Available,14/07/2016 19:47,NA,,Evening
5082,Airport,NA,No Cars Available,14/07/2016 19:49,NA,,Evening
5091,Airport,NA,No Cars Available,14/07/2016 19:49,NA,,Evening
